season,name,avg_polarity,num_sentences
season_1,marillion,0.2631076923076923,13
season_1,alliser thorne,0.17081538461538462,13
season_1,benjen stark,0.15303076923076925,13
season_1,hot pie,0.14115000000000003,6
season_1,varys,0.1394461538461539,65
season_1,lancel lannister,0.12056666666666664,6
season_1,mordane,0.11022222222222221,9
season_1,illyrio,0.1077846153846154,13
season_1,grand maester pycelle,0.10769318181818183,44
season_1,walder frey,0.10223846153846156,13
